global_step,q,group_id,role,uid,data_source,k,group_success_rate,cost_all_mean,cost_correct_mean,cost_gap_correct,queries_all_mean,tokens_all_mean,turns_all_mean,call_index
86,0,176:71315,mixed,71315,nq,5,0.625,3.0,3.0,0.0,4.0,2182.0,4.0,176
86,0,176:39532,mixed,39532,nq,1,0.125,1.0,1.0,0.0,2.0,1220.125,2.0,176
86,0,176:45301,mixed,45301,nq,5,0.625,1.0,1.0,0.0,2.0,1301.75,2.0,176
87,0,177:114287,mixed,114287,hotpotqa,1,0.125,2.75,2.0,0.0,2.75,1894.625,3.75,177
87,0,177:5376,mixed,5376,nq,7,0.875,1.125,1.0,0.0,1.125,866.125,2.125,177
87,0,177:168069,mixed,168069,hotpotqa,6,0.75,2.0,2.0,0.0,2.0,1284.0,3.0,177
87,0,177:99578,mixed,99578,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1135.625,2.0,177
87,0,177:161884,mixed,161884,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1342.25,3.0,177
87,0,178:31843,mixed,31843,nq,4,0.5,1.5,1.0,0.0,1.5,1159.0,2.5,178
87,0,178:149796,mixed,149796,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1866.0,3.0,178
87,0,178:53360,mixed,53360,nq,7,0.875,3.0,3.0,0.0,3.0,1950.375,4.0,178
87,0,179:88634,mixed,88634,hotpotqa,6,0.75,2.0,2.0,0.0,2.0,1456.75,3.0,179
87,0,179:2088,mixed,2088,nq,5,0.625,1.375,1.0,0.0,1.375,849.125,2.375,179
87,0,179:112478,mixed,112478,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1278.25,2.0,179
87,0,179:122130,mixed,122130,hotpotqa,4,0.5,3.0,3.0,0.0,3.0,1871.0,4.0,179
87,0,179:879,mixed,879,nq,3,0.375,1.0,1.0,0.0,1.0,771.375,2.0,179
87,0,180:160366,mixed,160366,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1337.25,3.0,180
87,0,180:130018,mixed,130018,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1392.875,3.0,180
87,0,180:107329,mixed,107329,hotpotqa,1,0.125,2.125,3.0,0.0,3.125,2046.0,3.125,180
87,0,181:129494,mixed,129494,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1309.75,2.0,181
87,0,181:8848,mixed,8848,nq,1,0.125,1.0,1.0,0.0,2.875,1813.5,2.0,181
87,0,181:55990,mixed,55990,nq,7,0.875,1.125,1.0,0.0,2.125,1375.125,2.125,181
87,0,182:123870,mixed,123870,hotpotqa,2,0.25,2.0,2.0,0.0,3.0,2075.25,3.0,182
87,0,182:72134,mixed,72134,nq,1,0.125,1.0,1.0,0.0,2.0,1308.375,2.0,182
87,0,182:27709,mixed,27709,nq,6,0.75,1.0,1.0,0.0,2.0,1269.5,2.0,182
87,0,183:122781,mixed,122781,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1380.5,2.0,183
87,0,184:141317,mixed,141317,hotpotqa,4,0.5,3.5,4.0,0.0,3.5,2322.25,4.5,184
87,0,184:86618,mixed,86618,hotpotqa,2,0.25,1.0,1.0,0.0,1.0,723.5,2.0,184
87,0,185:81479,mixed,81479,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1349.875,3.0,185
87,0,185:151872,mixed,151872,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1342.0,2.0,185
87,0,185:158208,mixed,158208,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1254.25,3.0,185
87,0,185:61275,mixed,61275,nq,1,0.125,2.75,4.0,0.0,2.75,1689.25,3.75,185
87,0,186:5619,mixed,5619,nq,3,0.375,1.0,1.0,0.0,2.0,1299.0,2.0,186
87,0,187:94983,mixed,94983,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1756.75,3.0,187
87,0,188:105453,mixed,105453,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1264.5,3.0,188
88,0,189:101616,mixed,101616,hotpotqa,4,0.5,4.5,5.0,0.0,4.5,2807.0,5.5,189
88,0,189:43908,mixed,43908,nq,7,0.875,1.0,1.0,0.0,2.0,1171.0,2.0,189
88,0,190:95418,mixed,95418,hotpotqa,1,0.125,4.0,4.0,0.0,4.0,2427.125,5.0,190
88,0,190:9037,mixed,9037,nq,2,0.25,3.0,3.0,0.0,3.0,1736.75,4.0,190
88,0,191:20795,mixed,20795,nq,7,0.875,1.0,1.0,0.0,2.0,1304.0,2.0,191
88,0,191:129954,mixed,129954,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1239.875,2.0,191
88,0,192:67389,mixed,67389,nq,6,0.75,3.0,3.0,0.0,4.0,2345.25,4.0,192
88,0,192:67786,mixed,67786,nq,7,0.875,2.0,2.0,0.0,2.0,1296.625,3.0,192
88,0,192:83871,mixed,83871,hotpotqa,5,0.625,3.375,3.0,0.0,3.375,1942.25,4.375,192
88,0,193:102752,mixed,102752,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1570.625,2.0,193
88,0,193:106705,mixed,106705,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1172.0,3.0,193
88,0,194:103561,mixed,103561,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1280.25,3.0,194
88,0,194:58589,mixed,58589,nq,1,0.125,3.25,1.0,0.0,4.375,2308.5,4.25,194
88,0,194:54338,mixed,54338,nq,2,0.25,2.0,2.0,0.0,3.0,1708.75,3.0,194
88,0,194:79806,mixed,79806,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1357.25,2.0,194
88,0,195:68290,mixed,68290,nq,4,0.5,1.0,1.0,0.0,3.0,1843.0,2.0,195
88,0,195:61935,mixed,61935,nq,2,0.25,1.0,1.0,0.0,1.0,691.5,2.0,195
88,0,196:55256,mixed,55256,nq,1,0.125,3.125,4.0,0.0,3.125,1960.5,4.125,196
88,0,196:81082,mixed,81082,hotpotqa,1,0.125,2.0,2.0,0.0,2.125,1364.375,3.0,196
88,0,198:102145,mixed,102145,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1315.375,3.0,198
88,0,198:156218,mixed,156218,hotpotqa,3,0.375,1.0,1.0,0.0,1.0,729.75,2.0,198
88,0,198:20646,mixed,20646,nq,7,0.875,3.25,3.0,0.0,4.25,2365.875,4.25,198
88,0,198:49941,mixed,49941,nq,7,0.875,2.0,2.0,0.0,2.0,1281.5,3.0,198
88,0,199:63652,mixed,63652,nq,5,0.625,1.0,1.0,0.0,2.0,1390.25,2.0,199
88,0,199:18401,mixed,18401,nq,7,0.875,1.0,1.0,0.0,2.0,1294.5,2.0,199
88,0,199:81777,mixed,81777,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1249.0,2.0,199
88,0,200:148736,mixed,148736,hotpotqa,1,0.125,7.0,7.0,0.0,7.0,3811.25,8.0,200
88,0,200:150494,mixed,150494,hotpotqa,2,0.25,1.0,1.0,0.0,3.0,1715.5,2.0,200
88,0,201:10510,mixed,10510,nq,2,0.25,1.0,1.0,0.0,1.0,682.25,2.0,201
88,0,201:27842,mixed,27842,nq,6,0.75,3.0,3.0,0.0,3.0,1967.75,4.0,201
88,0,202:82778,mixed,82778,hotpotqa,6,0.75,1.125,1.0,0.0,2.125,1471.375,2.125,202
88,0,202:58552,mixed,58552,nq,1,0.125,1.0,1.0,0.0,1.0,749.5,2.0,202
89,0,203:104759,mixed,104759,hotpotqa,6,0.75,2.0,2.0,0.0,2.0,1267.25,3.0,203
89,0,204:39529,mixed,39529,nq,4,0.5,2.0,2.0,0.0,2.5,1113.0,3.0,204
89,0,204:158041,mixed,158041,hotpotqa,2,0.25,5.875,3.0,0.0,6.875,5163.375,6.875,204
89,0,204:98019,mixed,98019,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1933.125,3.0,204
89,0,205:19740,mixed,19740,nq,1,0.125,1.875,1.0,0.0,2.875,1771.125,2.875,205
89,0,205:168138,mixed,168138,hotpotqa,3,0.375,5.375,4.0,0.0,6.375,4042.75,6.375,205
89,0,205:156834,mixed,156834,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2519.25,4.0,205
89,0,205:62212,mixed,62212,nq,3,0.375,1.0,1.0,0.0,1.0,732.875,2.0,205
89,0,206:115387,mixed,115387,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1273.125,2.0,206
89,0,206:23056,mixed,23056,nq,6,0.75,2.0,2.0,0.0,2.0,1201.5,3.0,206
89,0,207:89859,mixed,89859,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1201.25,2.0,207
89,0,208:108540,mixed,108540,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,780.75,2.0,208
89,0,208:30660,mixed,30660,nq,6,0.75,2.0,2.0,0.0,2.0,1214.125,3.0,208
89,0,208:116696,mixed,116696,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1746.0,3.0,208
89,0,208:105573,mixed,105573,hotpotqa,3,0.375,3.5,3.0,0.0,4.5,2395.625,4.5,208
89,0,208:138852,mixed,138852,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1276.0,2.0,208
89,0,209:152577,mixed,152577,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1334.75,2.0,209
89,0,209:29665,mixed,29665,nq,7,0.875,2.5,2.0,0.0,3.5,2265.5,3.5,209
89,0,209:133945,mixed,133945,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1271.75,2.0,209
89,0,209:28389,mixed,28389,nq,2,0.25,3.0,3.0,0.0,3.875,1981.25,4.0,209
89,0,209:151264,mixed,151264,hotpotqa,6,0.75,2.0,2.0,0.0,2.0,1519.0,3.0,209
89,0,209:149479,mixed,149479,hotpotqa,2,0.25,2.0,2.0,0.0,2.0,1254.75,3.0,209
89,0,209:139695,mixed,139695,hotpotqa,4,0.5,2.0,2.0,0.0,3.0,1755.0,3.0,209
89,0,209:120348,mixed,120348,hotpotqa,2,0.25,2.25,3.0,0.0,2.25,1526.25,3.25,209
89,0,209:76675,mixed,76675,nq,1,0.125,1.0,1.0,0.0,3.0,1864.0,2.0,209
89,0,209:115220,mixed,115220,hotpotqa,3,0.375,1.0,1.0,0.0,5.0,2946.75,2.0,209
89,0,210:140462,mixed,140462,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1296.375,3.0,210
89,0,210:128742,mixed,128742,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1394.75,2.0,210
89,0,212:42141,mixed,42141,nq,4,0.5,1.0,1.0,0.0,2.0,1311.0,2.0,212
89,0,212:116479,mixed,116479,hotpotqa,3,0.375,3.5,3.0,0.0,3.5,2233.125,4.5,212
89,0,213:71759,mixed,71759,nq,3,0.375,1.375,2.0,0.0,2.375,1440.75,2.375,213
89,0,213:165040,mixed,165040,hotpotqa,1,0.125,3.0,3.0,0.0,3.0,1896.375,4.0,213
90,0,214:117636,mixed,117636,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,2046.0,3.0,214
90,0,214:23026,mixed,23026,nq,5,0.625,1.0,1.0,0.0,1.0,740.375,2.0,214
90,0,215:8447,mixed,8447,nq,5,0.625,1.0,1.0,0.0,2.0,1181.25,2.0,215
90,0,215:159830,mixed,159830,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1316.75,2.0,215
90,0,215:84835,mixed,84835,hotpotqa,3,0.375,2.625,2.0,0.0,3.625,2393.25,3.625,215
90,0,215:117883,mixed,117883,hotpotqa,5,0.625,2.625,3.0,0.0,3.625,2354.875,3.625,215
90,0,216:30650,mixed,30650,nq,3,0.375,1.0,1.0,0.0,3.375,1764.5,2.0,216
90,0,216:48531,mixed,48531,nq,1,0.125,1.0,1.0,0.0,2.0,1150.125,2.0,216
90,0,216:147345,mixed,147345,hotpotqa,1,0.125,1.375,2.0,0.0,2.0,1363.0,2.375,216
90,0,216:124577,mixed,124577,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1294.375,2.0,216
90,0,216:14009,mixed,14009,nq,5,0.625,1.0,1.0,0.0,1.0,678.875,2.0,216
90,0,217:151299,mixed,151299,hotpotqa,7,0.875,2.125,2.0,0.0,3.125,1440.25,3.125,217
90,0,217:166703,mixed,166703,hotpotqa,3,0.375,2.0,2.0,0.0,2.125,1519.875,3.0,217
90,0,217:69105,mixed,69105,nq,7,0.875,1.0,1.0,0.0,1.0,769.125,2.0,217
90,0,217:145442,mixed,145442,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1265.0,2.125,217
90,0,218:38580,mixed,38580,nq,4,0.5,2.0,2.0,0.0,3.0,1892.5,3.0,218
90,0,218:53908,mixed,53908,nq,4,0.5,1.0,1.0,0.0,2.0,1339.5,2.0,218
90,0,219:84313,mixed,84313,hotpotqa,2,0.25,1.75,1.0,0.0,2.75,1679.75,2.75,219
90,0,219:57923,mixed,57923,nq,2,0.25,2.0,2.0,0.0,3.0,1771.25,3.0,219
90,0,219:11795,mixed,11795,nq,7,0.875,2.0,2.0,0.0,2.0,1371.75,3.0,219
90,0,219:79438,mixed,79438,hotpotqa,4,0.5,1.0,1.0,0.0,2.0,1285.0,2.0,219
90,0,220:130642,mixed,130642,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1239.125,3.0,220
90,0,220:99703,mixed,99703,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1352.0,2.0,220
90,0,220:45337,mixed,45337,nq,1,0.125,1.125,2.0,0.0,2.125,1355.875,2.125,220
90,0,220:154691,mixed,154691,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1308.75,2.0,220
90,0,221:67081,mixed,67081,nq,4,0.5,1.0,1.0,0.0,1.875,1106.5,2.0,221
90,0,221:128645,mixed,128645,hotpotqa,5,0.625,1.375,1.0,0.0,1.375,1121.125,2.375,221
90,0,221:39471,mixed,39471,nq,4,0.5,2.25,3.0,0.0,2.25,1514.5,3.25,221
90,0,221:49054,mixed,49054,nq,3,0.375,2.0,2.0,0.0,2.0,1304.125,3.0,221
90,0,221:125728,mixed,125728,hotpotqa,2,0.25,6.5,5.0,0.0,6.5,3549.0,7.5,221
90,0,222:111713,mixed,111713,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1214.25,2.0,222
90,0,222:14121,mixed,14121,nq,6,0.75,2.0,2.0,0.0,2.0,1281.375,3.0,222
91,0,223:99708,mixed,99708,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1274.875,3.0,223
91,0,223:116718,mixed,116718,hotpotqa,6,0.75,3.0,3.0,0.0,4.0,2556.5,4.0,223
91,0,224:162599,mixed,162599,hotpotqa,5,0.625,2.75,2.0,0.0,2.75,1931.75,3.75,224
91,0,224:97971,mixed,97971,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1332.625,3.0,224
91,0,224:111084,mixed,111084,hotpotqa,2,0.25,3.25,4.0,0.0,3.25,2221.375,4.25,224
91,0,224:48085,mixed,48085,nq,3,0.375,1.0,1.0,0.0,2.0,1107.0,2.0,224
91,0,225:108296,mixed,108296,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1273.5,2.0,225
91,0,225:130181,mixed,130181,hotpotqa,1,0.125,1.0,1.0,0.0,3.0,1895.125,2.0,225
91,0,225:83002,mixed,83002,hotpotqa,4,0.5,2.0,2.0,0.0,2.375,1490.25,3.0,225
91,0,225:21933,mixed,21933,nq,7,0.875,2.0,2.0,0.0,2.0,1283.75,3.0,225
91,0,225:20483,mixed,20483,nq,3,0.375,4.0,4.0,0.0,4.0,2987.375,5.0,225
91,0,225:33252,mixed,33252,nq,7,0.875,4.0,4.0,0.0,4.0,2491.875,5.0,225
91,0,226:143392,mixed,143392,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1202.875,2.0,226
91,0,226:84945,mixed,84945,hotpotqa,1,0.125,3.0,3.0,0.0,4.0,2691.125,4.0,226
91,0,226:6141,mixed,6141,nq,2,0.25,2.5,4.0,0.0,3.5,2150.5,3.5,226
91,0,226:46350,mixed,46350,nq,2,0.25,2.0,2.0,0.0,3.0,1684.25,3.0,226
91,0,226:59048,mixed,59048,nq,3,0.375,1.0,1.0,0.0,1.0,853.75,2.0,226
91,0,226:103660,mixed,103660,hotpotqa,3,0.375,1.625,1.0,0.0,2.625,1667.5,2.625,226
91,0,226:44795,mixed,44795,nq,3,0.375,1.0,1.0,0.0,2.0,1363.5,2.0,226
91,0,227:136432,mixed,136432,hotpotqa,2,0.25,1.25,2.0,0.0,1.25,789.75,2.25,227
91,0,227:96819,mixed,96819,hotpotqa,4,0.5,2.0,2.0,0.0,3.0,1872.0,3.0,227
91,0,227:15828,mixed,15828,nq,1,0.125,3.0,3.0,0.0,3.0,1805.5,4.0,227
91,0,227:125071,mixed,125071,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1253.5,2.0,227
91,0,227:33365,mixed,33365,nq,1,0.125,1.0,1.0,0.0,3.0,1534.875,2.0,227
91,0,228:169087,mixed,169087,hotpotqa,7,0.875,2.25,2.142857142857143,1.0,2.25,1420.875,3.25,228
91,0,228:105987,mixed,105987,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1375.125,2.125,228
91,0,228:71006,mixed,71006,nq,5,0.625,1.0,1.0,0.0,2.0,1426.125,2.0,228
91,0,228:14232,mixed,14232,nq,1,0.125,1.25,1.0,0.0,2.25,1384.25,2.25,228
91,0,228:68013,mixed,68013,nq,2,0.25,1.0,1.0,0.0,2.0,1404.75,2.0,228
91,0,229:124638,mixed,124638,hotpotqa,2,0.25,2.0,2.0,0.0,2.0,1301.75,3.0,229
91,0,229:87767,mixed,87767,hotpotqa,7,0.875,1.0,1.0,0.0,1.0,751.625,2.0,229
91,0,230:169059,mixed,169059,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1898.0,3.0,230
92,0,231:109421,mixed,109421,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1261.875,2.0,231
92,0,231:94612,mixed,94612,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1988.625,3.0,231
92,0,231:76952,mixed,76952,nq,4,0.5,1.0,1.0,0.0,2.0,1101.25,2.0,231
92,0,231:74622,mixed,74622,nq,7,0.875,1.0,1.0,0.0,3.0,1813.625,2.0,231
92,0,232:145899,mixed,145899,hotpotqa,1,0.125,2.125,3.0,0.0,3.125,1980.375,3.125,232
92,0,232:162543,mixed,162543,hotpotqa,2,0.25,1.0,1.0,0.0,2.0,1295.0,2.0,232
92,0,232:102226,mixed,102226,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1516.625,3.0,232
92,0,232:113264,mixed,113264,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1247.5,3.0,232
92,0,232:39400,mixed,39400,nq,5,0.625,2.0,2.0,0.0,2.0,1239.625,3.0,232
92,0,232:155042,mixed,155042,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1290.5,2.0,232
92,0,233:44303,mixed,44303,nq,1,0.125,1.0,1.0,0.0,1.0,685.625,2.0,233
92,0,233:150530,mixed,150530,hotpotqa,2,0.25,2.5,4.0,2.0,3.5,2121.75,3.5,233
92,0,233:156875,mixed,156875,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1396.375,3.0,233
92,0,233:167663,mixed,167663,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1293.0,2.0,233
92,0,233:167959,mixed,167959,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1285.625,2.0,233
92,0,234:123850,mixed,123850,hotpotqa,2,0.25,1.875,2.0,0.0,2.875,1720.875,2.875,234
92,0,234:28935,mixed,28935,nq,5,0.625,1.0,1.0,0.0,1.0,744.375,2.0,234
92,0,234:35507,mixed,35507,nq,3,0.375,1.0,1.0,0.0,1.0,679.5,2.0,234
92,0,234:98141,mixed,98141,hotpotqa,1,0.125,2.0,2.0,0.0,3.0,1845.5,3.0,234
92,0,235:28724,mixed,28724,nq,4,0.5,1.0,1.0,0.0,2.0,1204.625,2.0,235
92,0,235:753,mixed,753,nq,4,0.5,1.0,1.0,0.0,2.0,1248.625,2.0,235
92,0,235:10015,mixed,10015,nq,7,0.875,2.125,2.0,0.0,2.125,1529.375,3.125,235
92,0,236:59759,mixed,59759,nq,3,0.375,2.0,2.0,0.0,3.0,1794.125,3.0,236
92,0,236:80854,mixed,80854,hotpotqa,7,0.875,1.125,1.0,0.0,2.125,1380.0,2.125,236
92,0,236:56383,mixed,56383,nq,2,0.25,2.0,2.0,0.0,2.0,1304.0,3.0,236
92,0,237:153087,mixed,153087,hotpotqa,1,0.125,4.125,5.0,0.0,4.125,2694.0,5.125,237
92,0,237:55709,mixed,55709,nq,1,0.125,2.0,2.0,0.0,2.0,1242.875,3.0,237
92,0,237:118182,mixed,118182,hotpotqa,7,0.875,2.0,2.0,0.0,4.0,2497.875,3.0,237
92,0,237:7431,mixed,7431,nq,7,0.875,1.0,1.0,0.0,1.0,826.25,2.0,237
92,0,237:163250,mixed,163250,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1346.125,3.0,237
92,0,237:79399,mixed,79399,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1463.75,3.0,237
92,0,238:109769,mixed,109769,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1926.75,3.0,238
93,0,239:47011,mixed,47011,nq,6,0.75,1.25,1.0,0.0,2.25,1508.75,2.25,239
93,0,239:135936,mixed,135936,hotpotqa,2,0.25,2.75,2.0,0.0,2.75,1727.0,3.75,239
93,0,240:48868,mixed,48868,nq,7,0.875,1.0,1.0,0.0,1.875,1184.5,2.0,240
93,0,240:103123,mixed,103123,hotpotqa,1,0.125,1.125,2.0,0.0,2.125,1337.25,2.125,240
93,0,240:156242,mixed,156242,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1246.625,2.0,240
93,0,240:155840,mixed,155840,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1266.875,3.0,240
93,0,241:94136,mixed,94136,hotpotqa,7,0.875,2.875,3.0,0.0,2.875,1669.5,3.875,241
93,0,242:57490,mixed,57490,nq,7,0.875,1.0,1.0,0.0,3.0,1532.625,2.0,242
93,0,242:16683,mixed,16683,nq,5,0.625,2.0,2.0,0.0,2.0,1271.625,3.0,242
93,0,242:29633,mixed,29633,nq,6,0.75,1.0,1.0,0.0,2.0,1111.75,2.0,242
93,0,243:151573,mixed,151573,hotpotqa,4,0.5,5.5,4.0,0.0,5.5,3238.5,6.5,243
93,0,243:58736,mixed,58736,nq,6,0.75,3.25,3.0,0.0,3.25,1997.75,4.25,243
93,0,243:90404,mixed,90404,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1826.875,4.0,243
93,0,245:78893,mixed,78893,nq,5,0.625,1.0,1.0,0.0,1.0,724.625,2.0,245
93,0,245:97151,mixed,97151,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,764.875,2.0,245
93,0,245:66581,mixed,66581,nq,1,0.125,1.0,1.0,0.0,4.0,2379.625,2.0,245
93,0,245:154344,mixed,154344,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1287.75,2.0,245
93,0,246:117690,mixed,117690,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1484.875,2.0,246
93,0,246:113979,mixed,113979,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1418.5,3.0,246
93,0,246:95432,mixed,95432,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1321.375,3.0,246
93,0,247:2795,mixed,2795,nq,7,0.875,1.0,1.0,0.0,2.0,1216.25,2.0,247
93,0,247:80054,mixed,80054,hotpotqa,3,0.375,2.625,2.0,0.0,2.625,1652.0,3.625,247
93,0,247:89139,mixed,89139,hotpotqa,3,0.375,1.625,1.0,0.0,1.625,1200.375,2.625,247
93,0,247:99183,mixed,99183,hotpotqa,1,0.125,5.0,5.0,0.0,6.0,3630.0,6.0,247
93,0,247:98963,mixed,98963,hotpotqa,2,0.25,3.0,4.0,0.0,4.0,2414.5,4.0,247
93,0,248:160118,mixed,160118,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1161.5,3.0,248
93,0,248:81991,mixed,81991,hotpotqa,2,0.25,1.125,1.5,1.0,1.125,802.75,2.125,248
93,0,248:26970,mixed,26970,nq,6,0.75,1.75,2.0,0.0,3.75,2601.75,2.75,248
93,0,248:55514,mixed,55514,nq,1,0.125,1.0,1.0,0.0,1.0,761.5,2.0,248
93,0,248:103215,mixed,103215,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1313.5,3.0,248
93,0,248:238,mixed,238,nq,2,0.25,2.25,3.0,0.0,2.25,1348.625,3.25,248
93,0,249:50127,mixed,50127,nq,7,0.875,3.625,3.7142857142857144,1.0,4.625,3150.125,4.625,249
94,0,250:101580,mixed,101580,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1906.75,2.875,250
94,0,250:94137,mixed,94137,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1342.25,2.0,250
94,0,251:15602,mixed,15602,nq,2,0.25,1.0,1.0,0.0,2.0,1226.0,2.0,251
94,0,251:111300,mixed,111300,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1295.375,2.0,251
94,0,252:17569,mixed,17569,nq,1,0.125,1.0,1.0,0.0,1.0,702.5,2.0,252
94,0,252:94175,mixed,94175,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1333.125,3.0,252
94,0,253:87582,mixed,87582,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1494.75,2.25,253
94,0,253:75634,mixed,75634,nq,6,0.75,1.0,1.0,0.0,3.0,1830.5,2.0,253
94,0,254:82447,mixed,82447,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,2101.75,4.0,254
94,0,254:139783,mixed,139783,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1194.25,2.0,254
94,0,254:92806,mixed,92806,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1246.625,2.0,254
94,0,254:31150,mixed,31150,nq,6,0.75,1.0,1.0,0.0,2.75,1790.75,2.0,254
94,0,254:84611,mixed,84611,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1863.25,3.0,254
94,0,254:31161,mixed,31161,nq,1,0.125,1.75,2.0,0.0,2.0,1427.25,2.75,254
94,0,255:132009,mixed,132009,hotpotqa,7,0.875,1.25,1.0,0.0,2.125,1524.5,2.25,255
94,0,256:842,mixed,842,nq,1,0.125,1.0,1.0,0.0,1.0,761.375,2.0,256
94,0,256:112599,mixed,112599,hotpotqa,5,0.625,2.625,3.0,0.0,3.625,2424.625,3.625,256
94,0,256:138045,mixed,138045,hotpotqa,5,0.625,1.75,1.0,0.0,2.75,1695.75,2.75,256
94,0,256:22461,mixed,22461,nq,7,0.875,1.875,2.0,0.0,2.875,1761.25,2.875,256
94,0,256:83650,mixed,83650,hotpotqa,3,0.375,4.0,3.0,0.0,4.0,2578.625,5.0,256
94,0,257:130552,mixed,130552,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1330.5,3.0,257
94,0,257:55758,mixed,55758,nq,3,0.375,2.0,2.0,0.0,2.0,1148.125,3.0,257
94,0,257:21214,mixed,21214,nq,5,0.625,2.0,2.0,0.0,2.0,1262.375,3.0,257
94,0,257:32647,mixed,32647,nq,1,0.125,1.0,1.0,0.0,1.0,732.375,2.0,257
94,0,257:75707,mixed,75707,nq,3,0.375,1.625,1.0,0.0,2.625,1825.25,2.625,257
94,0,257:106736,mixed,106736,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1243.5,3.0,257
94,0,257:29586,mixed,29586,nq,1,0.125,1.0,1.0,0.0,2.0,1222.875,2.0,257
94,0,257:33445,mixed,33445,nq,4,0.5,1.0,1.0,0.0,1.5,972.5,2.0,257
94,0,257:110013,mixed,110013,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1875.375,3.0,257
