global_step,q,group_id,role,uid,data_source,k,group_success_rate,cost_all_mean,cost_correct_mean,cost_gap_correct,queries_all_mean,tokens_all_mean,turns_all_mean,call_index
93,1,243:90404,mixed,90404,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1826.875,4.0,243
93,1,245:78893,mixed,78893,nq,5,0.625,1.0,1.0,0.0,1.0,724.625,2.0,245
93,1,245:97151,mixed,97151,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,764.875,2.0,245
93,1,245:66581,mixed,66581,nq,1,0.125,1.0,1.0,0.0,4.0,2379.625,2.0,245
93,1,245:154344,mixed,154344,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1287.75,2.0,245
93,1,246:117690,mixed,117690,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1484.875,2.0,246
93,1,246:113979,mixed,113979,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1418.5,3.0,246
93,1,246:95432,mixed,95432,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1321.375,3.0,246
93,1,247:2795,mixed,2795,nq,7,0.875,1.0,1.0,0.0,2.0,1216.25,2.0,247
93,1,247:80054,mixed,80054,hotpotqa,3,0.375,2.625,2.0,0.0,2.625,1652.0,3.625,247
93,1,247:89139,mixed,89139,hotpotqa,3,0.375,1.625,1.0,0.0,1.625,1200.375,2.625,247
93,1,247:99183,mixed,99183,hotpotqa,1,0.125,5.0,5.0,0.0,6.0,3630.0,6.0,247
93,1,247:98963,mixed,98963,hotpotqa,2,0.25,3.0,4.0,0.0,4.0,2414.5,4.0,247
93,1,248:160118,mixed,160118,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1161.5,3.0,248
93,1,248:81991,mixed,81991,hotpotqa,2,0.25,1.125,1.5,1.0,1.125,802.75,2.125,248
93,1,248:26970,mixed,26970,nq,6,0.75,1.75,2.0,0.0,3.75,2601.75,2.75,248
93,1,248:55514,mixed,55514,nq,1,0.125,1.0,1.0,0.0,1.0,761.5,2.0,248
93,1,248:103215,mixed,103215,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1313.5,3.0,248
93,1,248:238,mixed,238,nq,2,0.25,2.25,3.0,0.0,2.25,1348.625,3.25,248
93,1,239:91821,efficiency,91821,hotpotqa,8,1.0,1.625,1.625,1.0,1.625,1197.5,2.625,239
93,2,239:47011,mixed,47011,nq,6,0.75,1.25,1.0,0.0,2.25,1508.75,2.25,239
93,2,239:135936,mixed,135936,hotpotqa,2,0.25,2.75,2.0,0.0,2.75,1727.0,3.75,239
93,2,240:48868,mixed,48868,nq,7,0.875,1.0,1.0,0.0,1.875,1184.5,2.0,240
93,2,240:103123,mixed,103123,hotpotqa,1,0.125,1.125,2.0,0.0,2.125,1337.25,2.125,240
93,2,240:156242,mixed,156242,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1246.625,2.0,240
93,2,240:155840,mixed,155840,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1266.875,3.0,240
93,2,241:94136,mixed,94136,hotpotqa,7,0.875,2.875,3.0,0.0,2.875,1669.5,3.875,241
93,2,242:57490,mixed,57490,nq,7,0.875,1.0,1.0,0.0,3.0,1532.625,2.0,242
93,2,242:16683,mixed,16683,nq,5,0.625,2.0,2.0,0.0,2.0,1271.625,3.0,242
93,2,242:29633,mixed,29633,nq,6,0.75,1.0,1.0,0.0,2.0,1111.75,2.0,242
93,2,243:151573,mixed,151573,hotpotqa,4,0.5,5.5,4.0,0.0,5.5,3238.5,6.5,243
93,2,243:58736,mixed,58736,nq,6,0.75,3.25,3.0,0.0,3.25,1997.75,4.25,243
93,2,243:90404,mixed,90404,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1826.875,4.0,243
93,2,245:78893,mixed,78893,nq,5,0.625,1.0,1.0,0.0,1.0,724.625,2.0,245
93,2,245:97151,mixed,97151,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,764.875,2.0,245
93,2,245:66581,mixed,66581,nq,1,0.125,1.0,1.0,0.0,4.0,2379.625,2.0,245
93,2,245:154344,mixed,154344,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1287.75,2.0,245
93,2,246:117690,mixed,117690,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1484.875,2.0,246
93,2,246:113979,mixed,113979,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1418.5,3.0,246
93,2,246:95432,mixed,95432,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1321.375,3.0,246
93,2,247:2795,mixed,2795,nq,7,0.875,1.0,1.0,0.0,2.0,1216.25,2.0,247
93,2,247:80054,mixed,80054,hotpotqa,3,0.375,2.625,2.0,0.0,2.625,1652.0,3.625,247
93,2,247:89139,mixed,89139,hotpotqa,3,0.375,1.625,1.0,0.0,1.625,1200.375,2.625,247
93,2,247:99183,mixed,99183,hotpotqa,1,0.125,5.0,5.0,0.0,6.0,3630.0,6.0,247
93,2,247:98963,mixed,98963,hotpotqa,2,0.25,3.0,4.0,0.0,4.0,2414.5,4.0,247
93,2,248:160118,mixed,160118,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1161.5,3.0,248
93,2,248:81991,mixed,81991,hotpotqa,2,0.25,1.125,1.5,1.0,1.125,802.75,2.125,248
93,2,248:26970,mixed,26970,nq,6,0.75,1.75,2.0,0.0,3.75,2601.75,2.75,248
93,2,248:55514,mixed,55514,nq,1,0.125,1.0,1.0,0.0,1.0,761.5,2.0,248
93,2,248:103215,mixed,103215,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1313.5,3.0,248
93,2,239:91821,efficiency,91821,hotpotqa,8,1.0,1.625,1.625,1.0,1.625,1197.5,2.625,239
93,2,239:62145,efficiency,62145,nq,8,1.0,1.125,1.125,1.0,2.125,1505.75,2.125,239
93,3,239:47011,mixed,47011,nq,6,0.75,1.25,1.0,0.0,2.25,1508.75,2.25,239
93,3,239:135936,mixed,135936,hotpotqa,2,0.25,2.75,2.0,0.0,2.75,1727.0,3.75,239
93,3,240:48868,mixed,48868,nq,7,0.875,1.0,1.0,0.0,1.875,1184.5,2.0,240
93,3,240:103123,mixed,103123,hotpotqa,1,0.125,1.125,2.0,0.0,2.125,1337.25,2.125,240
93,3,240:156242,mixed,156242,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1246.625,2.0,240
93,3,240:155840,mixed,155840,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1266.875,3.0,240
93,3,241:94136,mixed,94136,hotpotqa,7,0.875,2.875,3.0,0.0,2.875,1669.5,3.875,241
93,3,242:57490,mixed,57490,nq,7,0.875,1.0,1.0,0.0,3.0,1532.625,2.0,242
93,3,242:16683,mixed,16683,nq,5,0.625,2.0,2.0,0.0,2.0,1271.625,3.0,242
93,3,242:29633,mixed,29633,nq,6,0.75,1.0,1.0,0.0,2.0,1111.75,2.0,242
93,3,243:151573,mixed,151573,hotpotqa,4,0.5,5.5,4.0,0.0,5.5,3238.5,6.5,243
93,3,243:58736,mixed,58736,nq,6,0.75,3.25,3.0,0.0,3.25,1997.75,4.25,243
93,3,243:90404,mixed,90404,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1826.875,4.0,243
93,3,245:78893,mixed,78893,nq,5,0.625,1.0,1.0,0.0,1.0,724.625,2.0,245
93,3,245:97151,mixed,97151,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,764.875,2.0,245
93,3,245:66581,mixed,66581,nq,1,0.125,1.0,1.0,0.0,4.0,2379.625,2.0,245
93,3,245:154344,mixed,154344,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1287.75,2.0,245
93,3,246:117690,mixed,117690,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1484.875,2.0,246
93,3,246:113979,mixed,113979,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1418.5,3.0,246
93,3,246:95432,mixed,95432,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1321.375,3.0,246
93,3,247:2795,mixed,2795,nq,7,0.875,1.0,1.0,0.0,2.0,1216.25,2.0,247
93,3,247:80054,mixed,80054,hotpotqa,3,0.375,2.625,2.0,0.0,2.625,1652.0,3.625,247
93,3,247:89139,mixed,89139,hotpotqa,3,0.375,1.625,1.0,0.0,1.625,1200.375,2.625,247
93,3,247:99183,mixed,99183,hotpotqa,1,0.125,5.0,5.0,0.0,6.0,3630.0,6.0,247
93,3,247:98963,mixed,98963,hotpotqa,2,0.25,3.0,4.0,0.0,4.0,2414.5,4.0,247
93,3,248:160118,mixed,160118,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1161.5,3.0,248
93,3,248:81991,mixed,81991,hotpotqa,2,0.25,1.125,1.5,1.0,1.125,802.75,2.125,248
93,3,248:26970,mixed,26970,nq,6,0.75,1.75,2.0,0.0,3.75,2601.75,2.75,248
93,3,248:55514,mixed,55514,nq,1,0.125,1.0,1.0,0.0,1.0,761.5,2.0,248
93,3,239:91821,efficiency,91821,hotpotqa,8,1.0,1.625,1.625,1.0,1.625,1197.5,2.625,239
93,3,239:62145,efficiency,62145,nq,8,1.0,1.125,1.125,1.0,2.125,1505.75,2.125,239
93,3,239:74645,efficiency,74645,nq,8,1.0,1.375,1.375,1.0,3.375,1866.25,2.375,239
93,4,239:47011,mixed,47011,nq,6,0.75,1.25,1.0,0.0,2.25,1508.75,2.25,239
93,4,239:135936,mixed,135936,hotpotqa,2,0.25,2.75,2.0,0.0,2.75,1727.0,3.75,239
93,4,240:48868,mixed,48868,nq,7,0.875,1.0,1.0,0.0,1.875,1184.5,2.0,240
93,4,240:103123,mixed,103123,hotpotqa,1,0.125,1.125,2.0,0.0,2.125,1337.25,2.125,240
93,4,240:156242,mixed,156242,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1246.625,2.0,240
93,4,240:155840,mixed,155840,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1266.875,3.0,240
93,4,241:94136,mixed,94136,hotpotqa,7,0.875,2.875,3.0,0.0,2.875,1669.5,3.875,241
93,4,242:57490,mixed,57490,nq,7,0.875,1.0,1.0,0.0,3.0,1532.625,2.0,242
93,4,242:16683,mixed,16683,nq,5,0.625,2.0,2.0,0.0,2.0,1271.625,3.0,242
93,4,242:29633,mixed,29633,nq,6,0.75,1.0,1.0,0.0,2.0,1111.75,2.0,242
93,4,243:151573,mixed,151573,hotpotqa,4,0.5,5.5,4.0,0.0,5.5,3238.5,6.5,243
93,4,243:58736,mixed,58736,nq,6,0.75,3.25,3.0,0.0,3.25,1997.75,4.25,243
93,4,243:90404,mixed,90404,hotpotqa,7,0.875,3.0,3.0,0.0,3.0,1826.875,4.0,243
93,4,245:78893,mixed,78893,nq,5,0.625,1.0,1.0,0.0,1.0,724.625,2.0,245
93,4,245:97151,mixed,97151,hotpotqa,5,0.625,1.0,1.0,0.0,1.0,764.875,2.0,245
93,4,245:66581,mixed,66581,nq,1,0.125,1.0,1.0,0.0,4.0,2379.625,2.0,245
93,4,245:154344,mixed,154344,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1287.75,2.0,245
93,4,246:117690,mixed,117690,hotpotqa,5,0.625,1.0,1.0,0.0,2.0,1484.875,2.0,246
93,4,246:113979,mixed,113979,hotpotqa,1,0.125,2.0,2.0,0.0,2.0,1418.5,3.0,246
93,4,246:95432,mixed,95432,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1321.375,3.0,246
93,4,247:2795,mixed,2795,nq,7,0.875,1.0,1.0,0.0,2.0,1216.25,2.0,247
93,4,247:80054,mixed,80054,hotpotqa,3,0.375,2.625,2.0,0.0,2.625,1652.0,3.625,247
93,4,247:89139,mixed,89139,hotpotqa,3,0.375,1.625,1.0,0.0,1.625,1200.375,2.625,247
93,4,247:99183,mixed,99183,hotpotqa,1,0.125,5.0,5.0,0.0,6.0,3630.0,6.0,247
93,4,247:98963,mixed,98963,hotpotqa,2,0.25,3.0,4.0,0.0,4.0,2414.5,4.0,247
93,4,248:160118,mixed,160118,hotpotqa,7,0.875,2.0,2.0,0.0,2.0,1161.5,3.0,248
93,4,248:81991,mixed,81991,hotpotqa,2,0.25,1.125,1.5,1.0,1.125,802.75,2.125,248
93,4,248:26970,mixed,26970,nq,6,0.75,1.75,2.0,0.0,3.75,2601.75,2.75,248
93,4,239:91821,efficiency,91821,hotpotqa,8,1.0,1.625,1.625,1.0,1.625,1197.5,2.625,239
93,4,239:62145,efficiency,62145,nq,8,1.0,1.125,1.125,1.0,2.125,1505.75,2.125,239
93,4,239:74645,efficiency,74645,nq,8,1.0,1.375,1.375,1.0,3.375,1866.25,2.375,239
93,4,240:63261,efficiency,63261,nq,8,1.0,1.5,1.5,1.0,1.5,1029.25,2.5,240
94,0,250:101580,mixed,101580,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1906.75,2.875,250
94,0,250:94137,mixed,94137,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1342.25,2.0,250
94,0,251:15602,mixed,15602,nq,2,0.25,1.0,1.0,0.0,2.0,1226.0,2.0,251
94,0,251:111300,mixed,111300,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1295.375,2.0,251
94,0,252:17569,mixed,17569,nq,1,0.125,1.0,1.0,0.0,1.0,702.5,2.0,252
94,0,252:94175,mixed,94175,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1333.125,3.0,252
94,0,253:87582,mixed,87582,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1494.75,2.25,253
94,0,253:75634,mixed,75634,nq,6,0.75,1.0,1.0,0.0,3.0,1830.5,2.0,253
94,0,254:82447,mixed,82447,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,2101.75,4.0,254
94,0,254:139783,mixed,139783,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1194.25,2.0,254
94,0,254:92806,mixed,92806,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1246.625,2.0,254
94,0,254:31150,mixed,31150,nq,6,0.75,1.0,1.0,0.0,2.75,1790.75,2.0,254
94,0,254:84611,mixed,84611,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1863.25,3.0,254
94,0,254:31161,mixed,31161,nq,1,0.125,1.75,2.0,0.0,2.0,1427.25,2.75,254
94,0,255:132009,mixed,132009,hotpotqa,7,0.875,1.25,1.0,0.0,2.125,1524.5,2.25,255
94,0,256:842,mixed,842,nq,1,0.125,1.0,1.0,0.0,1.0,761.375,2.0,256
94,0,256:112599,mixed,112599,hotpotqa,5,0.625,2.625,3.0,0.0,3.625,2424.625,3.625,256
94,0,256:138045,mixed,138045,hotpotqa,5,0.625,1.75,1.0,0.0,2.75,1695.75,2.75,256
94,0,256:22461,mixed,22461,nq,7,0.875,1.875,2.0,0.0,2.875,1761.25,2.875,256
94,0,256:83650,mixed,83650,hotpotqa,3,0.375,4.0,3.0,0.0,4.0,2578.625,5.0,256
94,0,257:130552,mixed,130552,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1330.5,3.0,257
94,0,257:55758,mixed,55758,nq,3,0.375,2.0,2.0,0.0,2.0,1148.125,3.0,257
94,0,257:21214,mixed,21214,nq,5,0.625,2.0,2.0,0.0,2.0,1262.375,3.0,257
94,0,257:32647,mixed,32647,nq,1,0.125,1.0,1.0,0.0,1.0,732.375,2.0,257
94,0,257:75707,mixed,75707,nq,3,0.375,1.625,1.0,0.0,2.625,1825.25,2.625,257
94,0,257:106736,mixed,106736,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1243.5,3.0,257
94,0,257:29586,mixed,29586,nq,1,0.125,1.0,1.0,0.0,2.0,1222.875,2.0,257
94,0,257:33445,mixed,33445,nq,4,0.5,1.0,1.0,0.0,1.5,972.5,2.0,257
94,0,257:110013,mixed,110013,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1875.375,3.0,257
94,0,258:114266,mixed,114266,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1898.75,3.0,258
94,0,259:62850,mixed,62850,nq,3,0.375,1.375,2.0,0.0,2.375,1326.0,2.375,259
94,0,260:90431,mixed,90431,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1817.0,3.0,260
94,1,250:101580,mixed,101580,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1906.75,2.875,250
94,1,250:94137,mixed,94137,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1342.25,2.0,250
94,1,251:15602,mixed,15602,nq,2,0.25,1.0,1.0,0.0,2.0,1226.0,2.0,251
94,1,251:111300,mixed,111300,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1295.375,2.0,251
94,1,252:17569,mixed,17569,nq,1,0.125,1.0,1.0,0.0,1.0,702.5,2.0,252
94,1,252:94175,mixed,94175,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1333.125,3.0,252
94,1,253:87582,mixed,87582,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1494.75,2.25,253
94,1,253:75634,mixed,75634,nq,6,0.75,1.0,1.0,0.0,3.0,1830.5,2.0,253
94,1,254:82447,mixed,82447,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,2101.75,4.0,254
94,1,254:139783,mixed,139783,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1194.25,2.0,254
94,1,254:92806,mixed,92806,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1246.625,2.0,254
94,1,254:31150,mixed,31150,nq,6,0.75,1.0,1.0,0.0,2.75,1790.75,2.0,254
94,1,254:84611,mixed,84611,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1863.25,3.0,254
94,1,254:31161,mixed,31161,nq,1,0.125,1.75,2.0,0.0,2.0,1427.25,2.75,254
94,1,255:132009,mixed,132009,hotpotqa,7,0.875,1.25,1.0,0.0,2.125,1524.5,2.25,255
94,1,256:842,mixed,842,nq,1,0.125,1.0,1.0,0.0,1.0,761.375,2.0,256
94,1,256:112599,mixed,112599,hotpotqa,5,0.625,2.625,3.0,0.0,3.625,2424.625,3.625,256
94,1,256:138045,mixed,138045,hotpotqa,5,0.625,1.75,1.0,0.0,2.75,1695.75,2.75,256
94,1,256:22461,mixed,22461,nq,7,0.875,1.875,2.0,0.0,2.875,1761.25,2.875,256
94,1,256:83650,mixed,83650,hotpotqa,3,0.375,4.0,3.0,0.0,4.0,2578.625,5.0,256
94,1,257:130552,mixed,130552,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1330.5,3.0,257
94,1,257:55758,mixed,55758,nq,3,0.375,2.0,2.0,0.0,2.0,1148.125,3.0,257
94,1,257:21214,mixed,21214,nq,5,0.625,2.0,2.0,0.0,2.0,1262.375,3.0,257
94,1,257:32647,mixed,32647,nq,1,0.125,1.0,1.0,0.0,1.0,732.375,2.0,257
94,1,257:75707,mixed,75707,nq,3,0.375,1.625,1.0,0.0,2.625,1825.25,2.625,257
94,1,257:106736,mixed,106736,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1243.5,3.0,257
94,1,257:29586,mixed,29586,nq,1,0.125,1.0,1.0,0.0,2.0,1222.875,2.0,257
94,1,257:33445,mixed,33445,nq,4,0.5,1.0,1.0,0.0,1.5,972.5,2.0,257
94,1,257:110013,mixed,110013,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1875.375,3.0,257
94,1,258:114266,mixed,114266,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1898.75,3.0,258
94,1,259:62850,mixed,62850,nq,3,0.375,1.375,2.0,0.0,2.375,1326.0,2.375,259
94,1,251:18431,efficiency,18431,nq,8,1.0,2.75,2.75,2.0,2.875,1926.625,3.75,251
94,2,250:101580,mixed,101580,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1906.75,2.875,250
94,2,250:94137,mixed,94137,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1342.25,2.0,250
94,2,251:15602,mixed,15602,nq,2,0.25,1.0,1.0,0.0,2.0,1226.0,2.0,251
94,2,251:111300,mixed,111300,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1295.375,2.0,251
94,2,252:17569,mixed,17569,nq,1,0.125,1.0,1.0,0.0,1.0,702.5,2.0,252
94,2,252:94175,mixed,94175,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1333.125,3.0,252
94,2,253:87582,mixed,87582,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1494.75,2.25,253
94,2,253:75634,mixed,75634,nq,6,0.75,1.0,1.0,0.0,3.0,1830.5,2.0,253
94,2,254:82447,mixed,82447,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,2101.75,4.0,254
94,2,254:139783,mixed,139783,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1194.25,2.0,254
94,2,254:92806,mixed,92806,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1246.625,2.0,254
94,2,254:31150,mixed,31150,nq,6,0.75,1.0,1.0,0.0,2.75,1790.75,2.0,254
94,2,254:84611,mixed,84611,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1863.25,3.0,254
94,2,254:31161,mixed,31161,nq,1,0.125,1.75,2.0,0.0,2.0,1427.25,2.75,254
94,2,255:132009,mixed,132009,hotpotqa,7,0.875,1.25,1.0,0.0,2.125,1524.5,2.25,255
94,2,256:842,mixed,842,nq,1,0.125,1.0,1.0,0.0,1.0,761.375,2.0,256
94,2,256:112599,mixed,112599,hotpotqa,5,0.625,2.625,3.0,0.0,3.625,2424.625,3.625,256
94,2,256:138045,mixed,138045,hotpotqa,5,0.625,1.75,1.0,0.0,2.75,1695.75,2.75,256
94,2,256:22461,mixed,22461,nq,7,0.875,1.875,2.0,0.0,2.875,1761.25,2.875,256
94,2,256:83650,mixed,83650,hotpotqa,3,0.375,4.0,3.0,0.0,4.0,2578.625,5.0,256
94,2,257:130552,mixed,130552,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1330.5,3.0,257
94,2,257:55758,mixed,55758,nq,3,0.375,2.0,2.0,0.0,2.0,1148.125,3.0,257
94,2,257:21214,mixed,21214,nq,5,0.625,2.0,2.0,0.0,2.0,1262.375,3.0,257
94,2,257:32647,mixed,32647,nq,1,0.125,1.0,1.0,0.0,1.0,732.375,2.0,257
94,2,257:75707,mixed,75707,nq,3,0.375,1.625,1.0,0.0,2.625,1825.25,2.625,257
94,2,257:106736,mixed,106736,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1243.5,3.0,257
94,2,257:29586,mixed,29586,nq,1,0.125,1.0,1.0,0.0,2.0,1222.875,2.0,257
94,2,257:33445,mixed,33445,nq,4,0.5,1.0,1.0,0.0,1.5,972.5,2.0,257
94,2,257:110013,mixed,110013,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1875.375,3.0,257
94,2,258:114266,mixed,114266,hotpotqa,6,0.75,2.0,2.0,0.0,3.0,1898.75,3.0,258
94,2,251:18431,efficiency,18431,nq,8,1.0,2.75,2.75,2.0,2.875,1926.625,3.75,251
94,2,252:143876,efficiency,143876,hotpotqa,8,1.0,1.75,1.75,1.0,2.75,1735.5,2.75,252
94,3,250:101580,mixed,101580,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1906.75,2.875,250
94,3,250:94137,mixed,94137,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1342.25,2.0,250
94,3,251:15602,mixed,15602,nq,2,0.25,1.0,1.0,0.0,2.0,1226.0,2.0,251
94,3,251:111300,mixed,111300,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1295.375,2.0,251
94,3,252:17569,mixed,17569,nq,1,0.125,1.0,1.0,0.0,1.0,702.5,2.0,252
94,3,252:94175,mixed,94175,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1333.125,3.0,252
94,3,253:87582,mixed,87582,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1494.75,2.25,253
94,3,253:75634,mixed,75634,nq,6,0.75,1.0,1.0,0.0,3.0,1830.5,2.0,253
94,3,254:82447,mixed,82447,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,2101.75,4.0,254
94,3,254:139783,mixed,139783,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1194.25,2.0,254
94,3,254:92806,mixed,92806,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1246.625,2.0,254
94,3,254:31150,mixed,31150,nq,6,0.75,1.0,1.0,0.0,2.75,1790.75,2.0,254
94,3,254:84611,mixed,84611,hotpotqa,5,0.625,2.0,2.0,0.0,3.0,1863.25,3.0,254
94,3,254:31161,mixed,31161,nq,1,0.125,1.75,2.0,0.0,2.0,1427.25,2.75,254
94,3,255:132009,mixed,132009,hotpotqa,7,0.875,1.25,1.0,0.0,2.125,1524.5,2.25,255
94,3,256:842,mixed,842,nq,1,0.125,1.0,1.0,0.0,1.0,761.375,2.0,256
94,3,256:112599,mixed,112599,hotpotqa,5,0.625,2.625,3.0,0.0,3.625,2424.625,3.625,256
94,3,256:138045,mixed,138045,hotpotqa,5,0.625,1.75,1.0,0.0,2.75,1695.75,2.75,256
94,3,256:22461,mixed,22461,nq,7,0.875,1.875,2.0,0.0,2.875,1761.25,2.875,256
94,3,256:83650,mixed,83650,hotpotqa,3,0.375,4.0,3.0,0.0,4.0,2578.625,5.0,256
94,3,257:130552,mixed,130552,hotpotqa,4,0.5,2.0,2.0,0.0,2.0,1330.5,3.0,257
94,3,257:55758,mixed,55758,nq,3,0.375,2.0,2.0,0.0,2.0,1148.125,3.0,257
94,3,257:21214,mixed,21214,nq,5,0.625,2.0,2.0,0.0,2.0,1262.375,3.0,257
94,3,257:32647,mixed,32647,nq,1,0.125,1.0,1.0,0.0,1.0,732.375,2.0,257
94,3,257:75707,mixed,75707,nq,3,0.375,1.625,1.0,0.0,2.625,1825.25,2.625,257
94,3,257:106736,mixed,106736,hotpotqa,3,0.375,2.0,2.0,0.0,2.0,1243.5,3.0,257
94,3,257:29586,mixed,29586,nq,1,0.125,1.0,1.0,0.0,2.0,1222.875,2.0,257
94,3,257:33445,mixed,33445,nq,4,0.5,1.0,1.0,0.0,1.5,972.5,2.0,257
94,3,257:110013,mixed,110013,hotpotqa,7,0.875,2.0,2.0,0.0,3.0,1875.375,3.0,257
94,3,251:18431,efficiency,18431,nq,8,1.0,2.75,2.75,2.0,2.875,1926.625,3.75,251
94,3,252:143876,efficiency,143876,hotpotqa,8,1.0,1.75,1.75,1.0,2.75,1735.5,2.75,252
94,3,253:23153,efficiency,23153,nq,8,1.0,1.5,1.5,1.0,1.5,1112.0,2.5,253
94,4,250:101580,mixed,101580,hotpotqa,1,0.125,1.875,1.0,0.0,2.875,1906.75,2.875,250
94,4,250:94137,mixed,94137,hotpotqa,6,0.75,1.0,1.0,0.0,2.0,1342.25,2.0,250
94,4,251:15602,mixed,15602,nq,2,0.25,1.0,1.0,0.0,2.0,1226.0,2.0,251
94,4,251:111300,mixed,111300,hotpotqa,1,0.125,1.0,1.0,0.0,2.0,1295.375,2.0,251
94,4,252:17569,mixed,17569,nq,1,0.125,1.0,1.0,0.0,1.0,702.5,2.0,252
94,4,252:94175,mixed,94175,hotpotqa,5,0.625,2.0,2.0,0.0,2.0,1333.125,3.0,252
94,4,253:87582,mixed,87582,hotpotqa,6,0.75,1.25,1.0,0.0,2.25,1494.75,2.25,253
94,4,253:75634,mixed,75634,nq,6,0.75,1.0,1.0,0.0,3.0,1830.5,2.0,253
94,4,254:82447,mixed,82447,hotpotqa,5,0.625,3.0,3.0,0.0,3.0,2101.75,4.0,254
94,4,254:139783,mixed,139783,hotpotqa,7,0.875,1.0,1.0,0.0,2.0,1194.25,2.0,254
94,4,254:92806,mixed,92806,hotpotqa,3,0.375,1.0,1.0,0.0,2.0,1246.625,2.0,254
94,4,254:31150,mixed,31150,nq,6,0.75,1.0,1.0,0.0,2.75,1790.75,2.0,254
